NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-b2fwt   1/1     Running   0          7s    10.244.0.153   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-wgjpq   1/1     Running   0          7s    10.244.0.154   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-9z5bq    1/1     Running   0          6s    10.244.5.74    ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-jhfz9    1/1     Running   0          6s    10.244.5.73    ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-f4lv9      1/1     Running   0          5s    10.244.7.80    ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-g8f5m      1/1     Running   0          5s    10.244.7.79    ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-5mbdr      1/1     Running   0          4s    10.244.1.26    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-7jbgp      1/1     Running   0          4s    10.244.1.25    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-cq4v7     1/1     Running   0          3s    10.244.4.82    ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-hggvn     1/1     Running   0          3s    10.244.4.81    ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-2cqx6    1/1     Running   0          1s    10.244.2.42    ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-5cv8c    1/1     Running   0          1s    10.244.2.43    ip-172-31-6-144    <none>           <none>
