NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s3-under-245-574b8b4b46-l6pzw   1/1     Running   0          9s    10.244.0.252   ip-172-31-1-245    <none>           <none>
s3-under-245-574b8b4b46-qb9rc   1/1     Running   0          9s    10.244.0.253   ip-172-31-1-245    <none>           <none>
s3-under-198-c45f6ffd9-hf6rv    1/1     Running   0          8s    10.244.5.193   ip-172-31-16-198   <none>           <none>
s3-under-198-c45f6ffd9-p4xgg    1/1     Running   0          8s    10.244.5.192   ip-172-31-16-198   <none>           <none>
s3-cpu-34-848456d98d-2256g      1/1     Running   0          7s    10.244.7.195   ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-txdsp      1/1     Running   0          7s    10.244.7.194   ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-4ps42      1/1     Running   0          6s    10.244.1.18    ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-j6cbw      1/1     Running   0          6s    10.244.1.19    ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-b95j6     1/1     Running   0          3s    10.244.4.116   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-c8dgr     1/1     Running   0          3s    10.244.4.117   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-gmchq    1/1     Running   0          1s    10.244.2.199   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-z6r5n    1/1     Running   0          2s    10.244.2.198   ip-172-31-6-144    <none>           <none>
