NAME                            READY   STATUS    RESTARTS   AGE   IP             NODE               NOMINATED NODE   READINESS GATES
s4-cpu-245-cccd9967b-2l9nr      1/1     Running   0          8s    10.244.0.198   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-2p775      1/1     Running   0          8s    10.244.0.200   ip-172-31-1-245    <none>           <none>
s4-cpu-245-cccd9967b-8vnk9      1/1     Running   0          8s    10.244.0.199   ip-172-31-1-245    <none>           <none>
s4-cpu-198-c8bbfc967-k4hwn      1/1     Running   0          7s    10.244.5.241   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-mwm9r      1/1     Running   0          7s    10.244.5.242   ip-172-31-16-198   <none>           <none>
s4-cpu-198-c8bbfc967-vzpvr      1/1     Running   0          6s    10.244.5.243   ip-172-31-16-198   <none>           <none>
s4-mem-34-67b57f4875-wj96z      1/1     Running   0          5s    10.244.7.72    ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-9sxh9      1/1     Running   0          5s    10.244.7.71    ip-172-31-19-34    <none>           <none>
s4-mem-34-67b57f4875-n6t74      1/1     Running   0          5s    10.244.7.73    ip-172-31-19-34    <none>           <none>
s4-mem-39-5d5899dbd4-7b7xh      1/1     Running   0          3s    10.244.1.80    ip-172-31-3-39     <none>           <none>
s4-mem-39-5d5899dbd4-hswhs      1/1     Running   0          3s    10.244.1.82    ip-172-31-3-39     <none>           <none>
s4-mem-39-5d5899dbd4-ms8zz      1/1     Running   0          3s    10.244.1.81    ip-172-31-3-39     <none>           <none>
s4-jumbo-146-6b466bd845-wg9vq   1/1     Running   0          2s    10.244.4.10    ip-172-31-31-146   <none>           <none>
