NAME                            READY   STATUS    RESTARTS   AGE   IP            NODE               NOMINATED NODE   READINESS GATES
s3-cpu-34-848456d98d-lqqs6      1/1     Running   0          56s   10.244.7.84   ip-172-31-19-34    <none>           <none>
s3-cpu-34-848456d98d-mqwq6      1/1     Running   0          56s   10.244.7.83   ip-172-31-19-34    <none>           <none>
s3-under-198-c45f6ffd9-hbdl9    1/1     Running   0          49s   10.244.7.85   ip-172-31-19-34    <none>           <none>
s3-cpu-39-694f845c9f-57f2h      1/1     Running   0          55s   10.244.1.29   ip-172-31-3-39     <none>           <none>
s3-cpu-39-694f845c9f-nvrzs      1/1     Running   0          55s   10.244.1.30   ip-172-31-3-39     <none>           <none>
s3-under-198-c45f6ffd9-2xkr2    1/1     Running   0          49s   10.244.1.31   ip-172-31-3-39     <none>           <none>
s3-full-146-5bdc7c699-hpskv     1/1     Running   0          53s   10.244.4.92   ip-172-31-31-146   <none>           <none>
s3-full-146-5bdc7c699-qjb2j     1/1     Running   0          53s   10.244.4.91   ip-172-31-31-146   <none>           <none>
s3-under-245-574b8b4b46-jhrbb   1/1     Running   0          49s   10.244.4.94   ip-172-31-31-146   <none>           <none>
s3-full-144-569b4d6597-c5rcx    1/1     Running   0          52s   10.244.2.49   ip-172-31-6-144    <none>           <none>
s3-full-144-569b4d6597-tz289    1/1     Running   0          52s   10.244.2.48   ip-172-31-6-144    <none>           <none>
s3-under-245-574b8b4b46-5jv58   1/1     Running   0          49s   10.244.2.50   ip-172-31-6-144    <none>           <none>
